,From,Forn_name,To,To_name,Distance,Distance_val,duration,duration_val,status
57296,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJ5dUgV1pZwokRaUaTcwzM2eA,Pete's Candy Store,7.9 mi,12729,21 mins,1258,OK
57297,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJU9mVHzFawokRcNNO_Su8zGM,Jane's Carousel,3.5 mi,5705,17 mins,1001,OK
57298,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJ97dFr3JiwokRbeAyMsBwcnA,Queens County Farm Museum,21.4 mi,34464,40 mins,2411,OK
57299,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJi9JqUYP0wokRLhCVlxy0bgU,Bronx Zoo,15.0 mi,24152,33 mins,2007,OK
57300,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJaWjW_PFYwokRFD8a2YQu12U,Central Park Zoo,7.6 mi,12295,26 mins,1573,OK
57301,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJr4Vyr9BfwokRwIj7AIr7bzE,Queens Zoo,14.0 mi,22611,31 mins,1879,OK
57302,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJnWjS-wRbwokRpCq5RGEIH3E,Prospect Park Zoo,7.1 mi,11398,24 mins,1451,OK
57303,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJcRMeDzZEwokR3NsXUDpO9UU,New York Aquarium,14.5 mi,23302,29 mins,1754,OK
57304,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJjfNxe3BOwokRJWFGqQueVFY,Staten Island Zoo,13.5 mi,21658,27 mins,1590,OK
57305,ChIJ5-oA5v9YwokRNaOTR_aua14,The New York Pass®,ChIJbcr95-1YwokRuBMO1wMVL50,Victorian Gardens Amusement Park,2.2 mi,3585,13 mins,788,OK
57306,ChIJ5-oA5v9YwokRNaOTR_aua14,The New York Pass®,ChIJq2dBUzREwokRugdGFafrtIw,Deno's Wonder Wheel Amusement Park,17.1 mi,27454,45 mins,2701,OK
57307,ChIJ5-oA5v9YwokRNaOTR_aua14,The New York Pass®,ChIJmbUpINFfwokRIg4fft6_jqI,Flushing Meadows Carousel,9.9 mi,15983,25 mins,1528,OK
57308,ChIJ5-oA5v9YwokRNaOTR_aua14,The New York Pass®,ChIJMU3Q4tBfwokRhVWJiwGK_Yw,Fantasy Forest Amusement Park,9.9 mi,15980,25 mins,1516,OK
57309,ChIJ5-oA5v9YwokRNaOTR_aua14,The New York Pass®,ChIJa2SY6zVEwokRqbYGuCny2So,The Cyclone Roller Coaster Coney Island NY,18.2 mi,29261,44 mins,2662,OK
57310,ChIJ5-oA5v9YwokRNaOTR_aua14,The New York Pass®,ChIJX-Ps_jREwokRiOsrB0JnZTM,Scream Zone at Luna Park,17.1 mi,27555,46 mins,2750,OK
57311,ChIJ5-oA5v9YwokRNaOTR_aua14,The New York Pass®,ChIJsag5fa9FwokRZXAM9oijWfc,Adventurers Amusement Park,15.4 mi,24857,39 mins,2312,OK
57312,ChIJ5-oA5v9YwokRNaOTR_aua14,The New York Pass®,ChIJcRMeDzZEwokR3NsXUDpO9UU,New York Aquarium,18.3 mi,29429,46 mins,2735,OK
57313,ChIJ5-oA5v9YwokRNaOTR_aua14,The New York Pass®,ChIJFxXcxfpYwokR4SxqEQVpaLk,Pace Gallery,1.5 mi,2436,12 mins,722,OK
57314,ChIJ5-oA5v9YwokRNaOTR_aua14,The New York Pass®,ChIJwZCT7bdZwokRNx1YURTRbmM,Luhring Augustine Gallery,1.6 mi,2497,10 mins,590,OK
57315,ChIJ5-oA5v9YwokRNaOTR_aua14,The New York Pass®,ChIJb8Jg9pZYwokR-qHGtvSkLzs,The Metropolitan Museum of Art,3.6 mi,5837,21 mins,1255,OK
57316,ChIJ5-oA5v9YwokRNaOTR_aua14,The New York Pass®,ChIJe7AGCbhZwokRAFtmSbxzArY,Yancey Richardson,1.6 mi,2532,11 mins,664,OK
57317,ChIJ5-oA5v9YwokRNaOTR_aua14,The New York Pass®,ChIJdWA_r4tZwokRPgHkRNHAKog,Jeffrey Deitch,3.3 mi,5364,22 mins,1321,OK
57318,ChIJ5-oA5v9YwokRNaOTR_aua14,The New York Pass®,ChIJmZBlFO1ZwokRhPKLlzK7pzc,Gavin Brown's enterprise,5.2 mi,8407,22 mins,1306,OK
57319,ChIJ5-oA5v9YwokRNaOTR_aua14,The New York Pass®,ChIJEeD6FPVYwokRgs0ZbWMrrzk,American Folk Art Museum,2.0 mi,3211,13 mins,765,OK
57320,ChIJ5-oA5v9YwokRNaOTR_aua14,The New York Pass®,ChIJK4dVuYtZwokRcYLi85TNuaM,Team Gallery,3.3 mi,5357,22 mins,1318,OK
57321,ChIJ5-oA5v9YwokRNaOTR_aua14,The New York Pass®,ChIJX4_LaJRYwokRFRY0gPRav3I,Michael Werner Gallery,2.6 mi,4107,18 mins,1090,OK
57322,ChIJ5-oA5v9YwokRNaOTR_aua14,The New York Pass®,ChIJWTV4jrZZwokRFYejsehrXyY,Sean Kelly,0.9 mi,1482,7 mins,441,OK
57323,ChIJ5-oA5v9YwokRNaOTR_aua14,The New York Pass®,ChIJXbDLOulYwokRSlIu2m790r8,Anita Shapolsky Gallery,2.1 mi,3320,16 mins,980,OK
57324,ChIJ5-oA5v9YwokRNaOTR_aua14,The New York Pass®,ChIJ0ZCpuItZwokRZoTuCB9Vjtg,Artists Space,4.1 mi,6559,24 mins,1461,OK
57325,ChIJ5-oA5v9YwokRNaOTR_aua14,The New York Pass®,ChIJsy_13LdZwokRIOr9lBXLY9Y,Fischbach Gallery,1.4 mi,2308,9 mins,547,OK
57326,ChIJ5-oA5v9YwokRNaOTR_aua14,The New York Pass®,ChIJoW8duIVZwokRDqKRPbNOM9E,Sperone Westwater,3.4 mi,5479,24 mins,1433,OK
57327,ChIJ5-oA5v9YwokRNaOTR_aua14,The New York Pass®,ChIJcXGe4Y5ZwokRCR-Yzx1m-SE,Staley-Wise Gallery,3.1 mi,5050,23 mins,1396,OK
57328,ChIJ5-oA5v9YwokRNaOTR_aua14,The New York Pass®,ChIJs5ukdLhZwokRR5fBgFl8K3E,Tanya Bonakdar Gallery,1.9 mi,3000,13 mins,772,OK
57329,ChIJ5-oA5v9YwokRNaOTR_aua14,The New York Pass®,ChIJTQikV_RZwokRv1Ufiev2Eoo,Art Projects International,3.5 mi,5573,19 mins,1115,OK
57330,ChIJ5-oA5v9YwokRNaOTR_aua14,The New York Pass®,ChIJQSfDAIdZwokRruYOCAMp68Q,Woodward Gallery,5.3 mi,8573,23 mins,1376,OK
57331,ChIJ5-oA5v9YwokRNaOTR_aua14,The New York Pass®,ChIJxROQUp9ZwokRHREc95HPxiM,Talwar Gallery,1.9 mi,3102,15 mins,897,OK
57332,ChIJ5-oA5v9YwokRNaOTR_aua14,The New York Pass®,ChIJ2cJojbdZwokRJF3KrrBFnF0,Metro Pictures,1.6 mi,2541,10 mins,599,OK
57333,ChIJ5-oA5v9YwokRNaOTR_aua14,The New York Pass®,ChIJt6X_dbhZwokRYfJrTeGlp6g,Casey Kaplan Inc,1.5 mi,2365,12 mins,711,OK
57334,ChIJ5-oA5v9YwokRNaOTR_aua14,The New York Pass®,ChIJNwg-C-dYwokR7pFow7mu9cc,Ubu Gallery,2.0 mi,3259,15 mins,922,OK
57335,ChIJ5-oA5v9YwokRNaOTR_aua14,The New York Pass®,ChIJg8J0MipZwokRO03w0rQvXJc,SculptureCenter,3.5 mi,5610,18 mins,1081,OK
57336,ChIJ5-oA5v9YwokRNaOTR_aua14,The New York Pass®,ChIJR2H3eTFawokRb0FeIuvN0jw,Smack Mellon,7.0 mi,11284,26 mins,1550,OK
57337,ChIJ5-oA5v9YwokRNaOTR_aua14,The New York Pass®,ChIJK9SLWolZwokRfLobp8up_mg,Swiss Institute,2.7 mi,4297,18 mins,1083,OK
57338,ChIJ5-oA5v9YwokRNaOTR_aua14,The New York Pass®,ChIJO7j_kiBawokR_ZYBzw_UkyA,Postmasters Gallery,4.0 mi,6466,23 mins,1408,OK
57339,ChIJ5-oA5v9YwokRNaOTR_aua14,The New York Pass®,ChIJi1gQm4pZwokRZbGY348g_r8,Apexart,3.9 mi,6339,23 mins,1361,OK
57340,ChIJ5-oA5v9YwokRNaOTR_aua14,The New York Pass®,ChIJn-Ah-fVYwokRQSdL1eSJzdU,Museum of Biblical Art,1.9 mi,3062,12 mins,730,OK
57341,ChIJ5-oA5v9YwokRNaOTR_aua14,The New York Pass®,ChIJIdDbQENnwokRbCypkvjzglk,Resorts World Casino New York City,16.9 mi,27164,40 mins,2392,OK
57342,ChIJ5-oA5v9YwokRNaOTR_aua14,The New York Pass®,ChIJh7tBHr7ywokR4hFTwLzlguk,Empire City Casino,14.9 mi,24024,28 mins,1703,OK
57343,ChIJ5-oA5v9YwokRNaOTR_aua14,The New York Pass®,ChIJtzOQqGdnwokRpO7AXGJCjnc,紐約市雲頂世界賭場,16.9 mi,27208,40 mins,2406,OK
57344,ChIJ5-oA5v9YwokRNaOTR_aua14,The New York Pass®,ChIJd_ukxHtkwokRRhu0GlALOgY,Ace & Jack Casino Theme Night Party Rentals NY NJ CT PA,21.6 mi,34714,40 mins,2414,OK
57345,ChIJ5-oA5v9YwokRNaOTR_aua14,The New York Pass®,ChIJ36JPOKZZwokRtqFVlZpq8k4,Big Deal Casino,1.2 mi,1902,10 mins,571,OK
57346,ChIJ5-oA5v9YwokRNaOTR_aua14,The New York Pass®,ChIJwVXsWDxbwokR5Ygbs0GgVNI,Online Casino New York,x,x,x,x,NOT_FOUND
57347,ChIJ5-oA5v9YwokRNaOTR_aua14,The New York Pass®,ChIJAa8A9U9nwokRm219Af30J4A,NYRA Bets,16.8 mi,27042,40 mins,2374,OK
57348,ChIJ5-oA5v9YwokRNaOTR_aua14,The New York Pass®,ChIJe7tPPCMx6IkRWXNsVSqhJXg,CAZZNY Events,18.1 mi,29067,37 mins,2197,OK
57349,ChIJ5-oA5v9YwokRNaOTR_aua14,The New York Pass®,ChIJkZ00vNdFwokR3rqZdENC9Z0,New Yorc City Guggenheim Museum,17.3 mi,27812,46 mins,2745,OK
57350,ChIJ5-oA5v9YwokRNaOTR_aua14,The New York Pass®,ChIJWyAGC8B7wokRVnxMJBl9-qI,Ace Deuce Casinos,33.6 mi,54098,55 mins,3311,OK
57351,ChIJ5-oA5v9YwokRNaOTR_aua14,The New York Pass®,ChIJ0U2AQ75dwokRDYkz9MyoArc,Carib-Inn Tennis Club & Casino,12.7 mi,20475,41 mins,2449,OK
57352,ChIJ5-oA5v9YwokRNaOTR_aua14,The New York Pass®,ChIJy3d0-yNnwokRqjtXbx3Jtvs,Equestris,16.9 mi,27265,41 mins,2452,OK
57353,ChIJ5-oA5v9YwokRNaOTR_aua14,The New York Pass®,ChIJPXAb-rhmwokRA8gRTeZqgWU,Cozy 1br mins from CASINO JFK & NYC,17.5 mi,28102,39 mins,2361,OK
57354,ChIJ5-oA5v9YwokRNaOTR_aua14,The New York Pass®,ChIJBUJLolKRwokRCIrIkXtAmAU,1800 Casinos LLC,26.3 mi,42380,41 mins,2484,OK
57355,ChIJ5-oA5v9YwokRNaOTR_aua14,The New York Pass®,ChIJed2A-haBwokRV7ehRoS-3SQ,Palm Casino's USA,26.7 mi,42917,44 mins,2638,OK
57356,ChIJ5-oA5v9YwokRNaOTR_aua14,The New York Pass®,ChIJb8Jg9pZYwokR-qHGtvSkLzs,The Metropolitan Museum of Art,3.6 mi,5837,21 mins,1255,OK
57357,ChIJ5-oA5v9YwokRNaOTR_aua14,The New York Pass®,ChIJi4hYtB32wokR1Npx_Tv7phk,Museum of the City of New York,5.4 mi,8761,24 mins,1433,OK
57358,ChIJ5-oA5v9YwokRNaOTR_aua14,The New York Pass®,ChIJKxDbe_lYwokRVf__s8CPn-o,The Museum of Modern Art,1.1 mi,1801,9 mins,555,OK
57359,ChIJ5-oA5v9YwokRNaOTR_aua14,The New York Pass®,ChIJlaRS3IVZwokR2llMD6dCt-U,New Museum,3.3 mi,5389,24 mins,1411,OK
57360,ChIJ5-oA5v9YwokRNaOTR_aua14,The New York Pass®,ChIJCXoPsPRYwokRsV1MYnKBfaI,American Museum of Natural History,2.7 mi,4323,17 mins,1002,OK
57361,ChIJ5-oA5v9YwokRNaOTR_aua14,The New York Pass®,ChIJIVEyfY5YwokRXqcWLrl5XVA,New-York Historical Society,2.6 mi,4148,16 mins,980,OK
57362,ChIJ5-oA5v9YwokRNaOTR_aua14,The New York Pass®,ChIJxY5cO6JYwokRPeVk85UNj2g,The Jewish Museum,4.9 mi,7959,20 mins,1225,OK
57363,ChIJ5-oA5v9YwokRNaOTR_aua14,The New York Pass®,ChIJmZ5emqJYwokRuDz79o0coAQ,Solomon R. Guggenheim Museum,5.1 mi,8212,21 mins,1256,OK
57364,ChIJ5-oA5v9YwokRNaOTR_aua14,The New York Pass®,ChIJN3MJ6pRYwokRiXg91flSP8Y,Whitney Museum of American Art,2.0 mi,3186,15 mins,874,OK
57365,ChIJ5-oA5v9YwokRNaOTR_aua14,The New York Pass®,ChIJD4QSVbxZwokRaFPDajZtIaI,Rubin Museum of Art,2.0 mi,3257,15 mins,913,OK
57366,ChIJ5-oA5v9YwokRNaOTR_aua14,The New York Pass®,ChIJdThqNVVawokRFk58UQOvtuM,New York Transit Museum,7.2 mi,11607,24 mins,1454,OK
57367,ChIJ5-oA5v9YwokRNaOTR_aua14,The New York Pass®,ChIJ20bVJYdZwokRhI7esP3mYM0,Tenement Museum,5.3 mi,8564,22 mins,1335,OK
57368,ChIJ5-oA5v9YwokRNaOTR_aua14,The New York Pass®,ChIJHRH97uxYwokR6CBeDyn1jtg,The Frick Collection,2.4 mi,3806,18 mins,1073,OK
57369,ChIJ5-oA5v9YwokRNaOTR_aua14,The New York Pass®,ChIJyTmcRApbwokR-oXJRqpVI8Y,Brooklyn Museum,9.1 mi,14692,37 mins,2226,OK
57370,ChIJ5-oA5v9YwokRNaOTR_aua14,The New York Pass®,ChIJRcvoOxpawokR7R4dQMXMMPQ,9/11 Memorial,4.3 mi,6934,22 mins,1347,OK
57371,ChIJ5-oA5v9YwokRNaOTR_aua14,The New York Pass®,ChIJ01_9-ZdYwokRL2JrA28GJp8,Neue Galerie,3.0 mi,4885,20 mins,1209,OK
57372,ChIJ5-oA5v9YwokRNaOTR_aua14,The New York Pass®,ChIJsT8qSaJYwokR-m20OGJUKCA,Cooper Hewitt Smithsonian Design Museum,5.0 mi,8036,21 mins,1230,OK
57373,ChIJ5-oA5v9YwokRNaOTR_aua14,The New York Pass®,ChIJ3453OAdZwokRja92OOKCugM,The Morgan Library & Museum,0.8 mi,1324,8 mins,464,OK
57374,ChIJ5-oA5v9YwokRNaOTR_aua14,The New York Pass®,ChIJYTeZ_BFawokRe_SRVX_pKIs,Museum of Jewish Heritage,4.6 mi,7464,24 mins,1411,OK
57375,ChIJ5-oA5v9YwokRNaOTR_aua14,The New York Pass®,ChIJgVtmM_ZYwokRcJJnebe5KX8,Museum of Arts and Design,1.2 mi,1952,10 mins,600,OK
57376,ChIJ5-oA5v9YwokRNaOTR_aua14,The New York Pass®,ChIJsblxMfNZwokRBLOhQZRjwtE,New York City Fire Museum,3.4 mi,5461,20 mins,1220,OK
57377,ChIJ5-oA5v9YwokRNaOTR_aua14,The New York Pass®,ChIJK6bycAH0wokRrSnflfrnkZE,The Met Cloisters,8.9 mi,14324,19 mins,1161,OK
57378,ChIJ5-oA5v9YwokRNaOTR_aua14,The New York Pass®,ChIJwfbFiiNZwokRN8hnF940DbY,MoMA PS1,3.1 mi,4985,16 mins,935,OK
57379,ChIJ5-oA5v9YwokRNaOTR_aua14,The New York Pass®,ChIJnxlg1U5YwokR8T90UrZiIwI,"Intrepid Sea, Air & Space Museum",1.8 mi,2919,13 mins,798,OK
57380,ChIJ5-oA5v9YwokRNaOTR_aua14,The New York Pass®,ChIJCWqa2ppZwokRj3c3kcIR9x4,Merchant's House Museum,2.7 mi,4301,19 mins,1169,OK
57381,ChIJ5-oA5v9YwokRNaOTR_aua14,The New York Pass®,ChIJrd5vvolZwokRLR4z0Ui4KFs,Museum of Chinese in America,4.1 mi,6577,25 mins,1475,OK
57382,ChIJ5-oA5v9YwokRNaOTR_aua14,The New York Pass®,ChIJ_ShwXw32wokRQJpaKAIcCOo,The Studio Museum in Harlem,6.1 mi,9875,22 mins,1341,OK
57383,ChIJ5-oA5v9YwokRNaOTR_aua14,The New York Pass®,ChIJ4zGFAZpYwokRGUGph3Mf37k,Central Park,1.3 mi,2135,11 mins,645,OK
57384,ChIJ5-oA5v9YwokRNaOTR_aua14,The New York Pass®,ChIJL1DP2C72wokRh3Lfn4T0Z3w,Riverside Park,2.6 mi,4243,12 mins,720,OK
57385,ChIJ5-oA5v9YwokRNaOTR_aua14,The New York Pass®,ChIJjX494pBZwokRGH620d9eYfo,Washington Square Park,2.2 mi,3553,16 mins,951,OK
57386,ChIJ5-oA5v9YwokRNaOTR_aua14,The New York Pass®,ChIJpUOPMe7zwokRJUQfPbEU1CI,Inwood Hill Park,9.4 mi,15171,20 mins,1175,OK
57387,ChIJ5-oA5v9YwokRNaOTR_aua14,The New York Pass®,ChIJcUYGvftYwokRXvGL1B_cN2o,Paley Park,1.3 mi,2042,10 mins,620,OK
57388,ChIJ5-oA5v9YwokRNaOTR_aua14,The New York Pass®,ChIJixKvYBz2wokRTl_OIWH09SM,New York City Department of Parks and Recreation,5.4 mi,8689,24 mins,1421,OK
57389,ChIJ5-oA5v9YwokRNaOTR_aua14,The New York Pass®,ChIJvbGg56pZwokRp_E3JbivnLQ,Bryant Park,0.4 mi,587,3 mins,198,OK
57390,ChIJ5-oA5v9YwokRNaOTR_aua14,The New York Pass®,ChIJ0zHAy2_2wokROHSUG_3UnEw,St. Nicholas Park,6.1 mi,9838,21 mins,1287,OK
57391,ChIJ5-oA5v9YwokRNaOTR_aua14,The New York Pass®,ChIJvf6v7bZbwokRUO0-u24i73g,Fort Greene Park,7.5 mi,12133,27 mins,1632,OK
57392,ChIJ5-oA5v9YwokRNaOTR_aua14,The New York Pass®,ChIJPTmIHRX2wokR9QxLoOD3rRc,Morningside Park,5.9 mi,9440,20 mins,1194,OK
57393,ChIJ5-oA5v9YwokRNaOTR_aua14,The New York Pass®,ChIJwxkbavVYwokRxNHJxnWpGkk,Richard Tucker Park,2.0 mi,3211,13 mins,775,OK
57394,ChIJ5-oA5v9YwokRNaOTR_aua14,The New York Pass®,ChIJEQ6kk8dYwokRVW7W8Xj-lqw,John Jay Park,3.1 mi,4993,20 mins,1217,OK
57395,ChIJ5-oA5v9YwokRNaOTR_aua14,The New York Pass®,ChIJGaiaEONYwokR68EFhU8zSNc,Greenacre Park,1.6 mi,2594,14 mins,824,OK
57396,ChIJ5-oA5v9YwokRNaOTR_aua14,The New York Pass®,ChIJNUwaa-pZwokRh_DHYDHBWkc,Pier 51 at Hudson River Park,2.3 mi,3687,14 mins,828,OK
57397,ChIJ5-oA5v9YwokRNaOTR_aua14,The New York Pass®,ChIJjd5CmEJMwokR3q_qsj1h3Dk,Willowbrook Park,23.7 mi,38093,41 mins,2445,OK
57398,ChIJ5-oA5v9YwokRNaOTR_aua14,The New York Pass®,ChIJp4cnbw70wokRu6e-fPdL-Vo,Roberto Clemente State Park,10.0 mi,16146,26 mins,1551,OK
57399,ChIJ5-oA5v9YwokRNaOTR_aua14,The New York Pass®,ChIJO1DvZlyKwokRCDbATn5FzJA,Little Bay Park,15.5 mi,24967,34 mins,2015,OK
57400,ChIJ5-oA5v9YwokRNaOTR_aua14,The New York Pass®,ChIJWd6m8RNbwokRI-rn2FyfgBM,Concert Grove,10.4 mi,16726,38 mins,2288,OK
57401,ChIJ5-oA5v9YwokRNaOTR_aua14,The New York Pass®,ChIJH8eOxZ9ZwokR1GxjNrdIyLQ,Stuyvesant Square Park,2.2 mi,3501,17 mins,1026,OK
57402,ChIJ5-oA5v9YwokRNaOTR_aua14,The New York Pass®,ChIJJ6b4_0dEwokR3RI76Ea93dw,Asser Levy Park,17.8 mi,28714,43 mins,2599,OK
57403,ChIJ5-oA5v9YwokRNaOTR_aua14,The New York Pass®,ChIJcwaRMItZwokRcUerenHZUpo,Albert Capsouto Park,3.6 mi,5777,20 mins,1210,OK
57404,ChIJ5-oA5v9YwokRNaOTR_aua14,The New York Pass®,ChIJTZ18cAH0wokR1HfVR86mzEA,Fort Tryon Park,8.7 mi,14079,19 mins,1135,OK
57405,ChIJ5-oA5v9YwokRNaOTR_aua14,The New York Pass®,ChIJyyVUUx5awokR8hYrIfrOwhU,Duane Park,3.9 mi,6273,22 mins,1343,OK
57406,ChIJ5-oA5v9YwokRNaOTR_aua14,The New York Pass®,ChIJQ7Dz7xpawokRZdJQSi7_yK0,Pumphouse Park,4.3 mi,6874,22 mins,1312,OK
57407,ChIJ5-oA5v9YwokRNaOTR_aua14,The New York Pass®,ChIJv8mWqY9YwokRIzh7-8yBA14,Theodore Roosevelt Park,2.7 mi,4331,17 mins,1012,OK
57408,ChIJ5-oA5v9YwokRNaOTR_aua14,The New York Pass®,ChIJHa6lPAz2wokRlRyxNExaJbQ,Marcus Garvey Park,6.4 mi,10331,24 mins,1447,OK
57409,ChIJ5-oA5v9YwokRNaOTR_aua14,The New York Pass®,ChIJ4zHNix5awokR7eEBmC26WSQ,Washington Market Park,3.8 mi,6166,20 mins,1194,OK
57410,ChIJ5-oA5v9YwokRNaOTR_aua14,The New York Pass®,ChIJYfqGML5ZwokRYK2jK8PObFc,Jackson Square Park,1.9 mi,3136,15 mins,910,OK
57411,ChIJ5-oA5v9YwokRNaOTR_aua14,The New York Pass®,ChIJI45ivSf0wokRMw68yH4_DEo,Highbridge Park,8.2 mi,13228,19 mins,1141,OK
57412,ChIJ5-oA5v9YwokRNaOTR_aua14,The New York Pass®,ChIJSztkP5VZwokRXVSH9NrC_Xs,Abingdon Square,1.9 mi,3009,14 mins,812,OK
57413,ChIJ5-oA5v9YwokRNaOTR_aua14,The New York Pass®,ChIJja2OEiFawokRqvKkBrwmrFo,Thomas Paine Park,5.7 mi,9174,23 mins,1352,OK
57414,ChIJ5-oA5v9YwokRNaOTR_aua14,The New York Pass®,ChIJzyx69P9hwokRMP73UTW2hTA,Alley Pond Park,16.3 mi,26168,32 mins,1918,OK
57415,ChIJ5-oA5v9YwokRNaOTR_aua14,The New York Pass®,ChIJd5pPt3pDwokRdQveRDE63-g,Marine Park,13.9 mi,22294,51 mins,3030,OK
57416,ChIJ5-oA5v9YwokRNaOTR_aua14,The New York Pass®,ChIJd_J7XBdawokRpAdtBwzIx0s,Zuccotti Park,6.8 mi,10954,23 mins,1392,OK
57417,ChIJ5-oA5v9YwokRNaOTR_aua14,The New York Pass®,ChIJbz0E5T1awokRxx7gCMznjoM,Parks Dog Run,6.3 mi,10149,20 mins,1187,OK
57418,ChIJ5-oA5v9YwokRNaOTR_aua14,The New York Pass®,ChIJl7IPOQ9ewokRTrH0Stn1Rhg,Forest Park,10.0 mi,16029,30 mins,1801,OK
57419,ChIJ5-oA5v9YwokRNaOTR_aua14,The New York Pass®,ChIJZQD10CZawokRCuvDW1oLE-Y,Columbus Park,5.6 mi,8942,21 mins,1272,OK
57420,ChIJ5-oA5v9YwokRNaOTR_aua14,The New York Pass®,ChIJ5bQPhMdZwokRkTwKhVxhP1g,The High Line,1.3 mi,2097,9 mins,531,OK
57421,ChIJ5-oA5v9YwokRNaOTR_aua14,The New York Pass®,ChIJwaaRmmdewokRTRadCEvkHnA,Juniper Valley Park,8.3 mi,13368,25 mins,1499,OK
57422,ChIJ5-oA5v9YwokRNaOTR_aua14,The New York Pass®,ChIJX0-MTYZZwokR0L585ip8P18,Sara D. Roosevelt Park,3.1 mi,4917,21 mins,1283,OK
57423,ChIJ5-oA5v9YwokRNaOTR_aua14,The New York Pass®,ChIJ6ZV3WUD2wokRd56jEa1BSjg,Sakura Park,5.7 mi,9165,18 mins,1075,OK
57424,ChIJ5-oA5v9YwokRNaOTR_aua14,The New York Pass®,ChIJ0yDZfqCMwokR4_gc794XRHA,Pelham Bay Park,17.1 mi,27529,34 mins,2052,OK
57425,ChIJ5-oA5v9YwokRNaOTR_aua14,The New York Pass®,ChIJuwazLZ9ZwokRoDhp6p5_XCo,Union Square Park,1.8 mi,2829,14 mins,839,OK
57426,ChIJ5-oA5v9YwokRNaOTR_aua14,The New York Pass®,ChIJhTKnW1pfwokRybwkvof4QWs,Astoria Park,9.2 mi,14862,25 mins,1508,OK
57427,ChIJ5-oA5v9YwokRNaOTR_aua14,The New York Pass®,ChIJAYbjmwlbwokReniI6h1d49E,Mount Prospect Park,9.0 mi,14514,37 mins,2196,OK
57428,ChIJ5-oA5v9YwokRNaOTR_aua14,The New York Pass®,ChIJ7eAADSJawokRObgUbl1g6mk,Gantry Plaza State Park,3.4 mi,5502,18 mins,1059,OK
57429,ChIJ5-oA5v9YwokRNaOTR_aua14,The New York Pass®,ChIJne7UReFawokRVTnh7XKHt5k,South Slope Dog Run,9.2 mi,14869,32 mins,1928,OK
57430,ChIJ5-oA5v9YwokRNaOTR_aua14,The New York Pass®,ChIJy4wBT4xZwokRlPlUcvHPRBE,Vesuvio Playground,3.1 mi,4931,22 mins,1324,OK
57431,ChIJ5-oA5v9YwokRNaOTR_aua14,The New York Pass®,ChIJ21_PURBawokRsSwjFUtw4i8,Battery Park City Parks,4.6 mi,7357,23 mins,1385,OK
57432,ChIJ5-oA5v9YwokRNaOTR_aua14,The New York Pass®,ChIJ2bbP6WdZwokR_GMDsF65Wf4,East River State Park Dog Run,7.0 mi,11206,26 mins,1582,OK
57433,ChIJ5-oA5v9YwokRNaOTR_aua14,The New York Pass®,ChIJ6UIVsxVawokR3eZJUCIPr3E,New York Vietnam Veterans Memorial Plaza,6.0 mi,9618,20 mins,1197,OK
57434,ChIJ5-oA5v9YwokRNaOTR_aua14,The New York Pass®,ChIJvcjmWLVYwokRFz2FMdi00cA,Socrates Sculpture Park,5.0 mi,7978,24 mins,1468,OK
57435,ChIJ5-oA5v9YwokRNaOTR_aua14,The New York Pass®,ChIJEeWrKalZwokRg6qlyNqcv2A,Greeley Square Park,1.0 mi,1551,10 mins,586,OK
57436,ChIJ5-oA5v9YwokRNaOTR_aua14,The New York Pass®,ChIJraKL-BJawokREpxDmF5GcL4,Battery Park,6.1 mi,9828,21 mins,1233,OK
57437,ChIJ5-oA5v9YwokRNaOTR_aua14,The New York Pass®,ChIJz1YttJJZwokRZtZyCKbuzMU,James J Walker Park,3.1 mi,4977,18 mins,1088,OK
57438,ChIJ5-oA5v9YwokRNaOTR_aua14,The New York Pass®,ChIJt5Y1K3xLwokRcrFMDAs6WGo,Freshkills Park,27.1 mi,43540,43 mins,2560,OK
57439,ChIJ5-oA5v9YwokRNaOTR_aua14,The New York Pass®,ChIJFVr4xopZwokRXbYt0DfWPoU,Tribeca Park,3.7 mi,6004,21 mins,1259,OK
57440,ChIJ5-oA5v9YwokRNaOTR_aua14,The New York Pass®,ChIJozrGZ2VawokRhCYCtqZjo2E,Governors Island Picnic Point,x,x,x,x,ZERO_RESULTS
57441,ChIJ5-oA5v9YwokRNaOTR_aua14,The New York Pass®,ChIJbZSkRNRbwokRdMAaOge7PUU,Corlears Hook Park,4.0 mi,6403,16 mins,946,OK
57442,ChIJ5-oA5v9YwokRNaOTR_aua14,The New York Pass®,ChIJ61QpcwVZwokRKRSfanl07Ro,St. Vartan Park,1.7 mi,2710,13 mins,767,OK
57443,ChIJ5-oA5v9YwokRNaOTR_aua14,The New York Pass®,ChIJp3PsL_ZYwokRdBcE-3KTjrg,The Shops at Columbus Circle,1.5 mi,2450,11 mins,644,OK
